,si,negociación,cambio,maduro,oposición,país,sanciones,política,gob,puede,gobierno,venezuela,vzla,problema,diésel,pues,políticos,crisis,estrategia,elección,político,ahora,acuerdos,usa,hoy,población,gente,poder,sino,condiciones,siempre,cambios,ser,votar,gracias,lucha,aunque,confianza,hace,claro,negociar,proceso,menos,frente,moneda,sector,participación,mismo,vida,guaidó,cualquier,abstención,tiempo,internacional,sólo,va,elecciones,capacidad,parte,negociaciones,¿qué,parece,partes,posibilidad,divisas,resolver,ayuda,control,hacer,acuerdo,economía,interna,mayoría,humanitarios,debe,biden,allá,puedes,opo,importante,mientras,todas,evento,realidad,humanitaria,apertura,pob,real,éxito,producción,instituciones,acción,decisión,abastecimiento,obvio,resultado,tema,tener,países,ninguna,tweet_tokenized
35,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['la', 'opo', 'no', 'tiene', 'control', 'territorial', 'ni', 'puede', 'resolver', 'temas', 'internos', 'pero', 'si', 'es', 'el', 'factor', 'determinante', 'para', 'obtener', 'ayuda', 'internacional', 'humanitaria', 'esa', 'búsqueda', 'no', 'puede', 'parar', 'nunca', 'pese', 'los', 'bloqueadores', 'que', 'establezca', 'el', 'gob', 'de', 'eso', 'se', 'tratan', 'las', 'primeras', 'negociaciones']"
36,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['el', 'problema', 'del', 'combustible', 'gas', 'gasolina', 'diesel', 'es', 'que', 'su', 'crisis', 'proviene', 'del', 'modelo', 'económico', 'político', 'negativo', 'de', 'la', 'revolución', 'pero', 'las', 'sanciones', 'lejos', 'de', 'ayudar', 'empeoran', 'incrementan', 'sus', 'impactos', 'sobre', 'la', 'población', 'inocente', 'el', 'resultado', 'esta', 'la', 'vista']"
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['hay', 'un', 'falso', 'dilema', 'entre', 'negociar', 'no', 'negociar', 'votar', 'no', 'votar', 'la', 'pregunta', 'es', 'vas', 'hacer', 'algo', 'real', 'diferente', 'en', 'el', 'plano', 'político', 'te', 'vas', 'quedar', 'como', 'hasta', 'ahora', 'en', 'discursos', 'políticos', 'diplomáticos', 'amenazas', 'incumplibles', 'intentos', 'de', 'preservación', 'del', 'status', 'quo']"
38,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['las', 'sanciones', 'se', 'dividen', 'en', 'con', 'impacto', 'humanitario', 'negativo', 'de', 'presión', 'económica', 'al', 'gob', 'sanciones', 'personales', 'contra', 'funcionarios', 'sólo', 'las', 'humanitarias', 'podrían', 'flexibilizarse', 'como', 'marco', 'previo', 'la', 'negociación', 'el', 'resto', 'será', 'instrumento', 'de', 'negociación', 'política']"
39,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['las', 'probabilidades', 'de', 'que', 'la', 'administración', 'biden', 'haga', 'un', 'giro', 'tan', 'profundo', 'que', 'lo', 'lleve', 'establecer', 'alianzas', 'con', 'el', 'gob', 'de', 'maduro', 'bajo', 'esa', 'cualquier', 'otra', 'tesis', 'sin', 'pasar', 'por', 'una', 'revalidación', 'democrática', 'de', 'poderes', 'en', 'vzla', 'es', 'nula']"
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['¿y', 'tú', 'te', 'vas', 'lanzar', 'un', 'puesto', 'de', 'elección', 'popular', 'en', 'alguna', 'elección']"
41,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['lo', 'máximo', 'que', 'podemos', 'decir', 'es', 'que', 'pesar', 'de', 'que', 'la', 'preferencia', 'de', 'la', 'pob', 'es', 'resolver', 'el', 'conflicto', 'través', 'de', 'una', 'elección', 'sin', 'cambio', 'de', 'condiciones', 'reales', 'sin', 'acuerdos', 'relevantes', 'la', 'abstención', 'seguirá', 'siendo', 'el', 'problema', 'mayor', 'para', 'quienes', 'quieren', 'participar', 'en', 'elecciones']"
42,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['maduro', 'participa', 'en', 'cualquier', 'negociación', 'porque', 'le', 'interesa', 'mostrar', 'su', 'control', 'territorial', 'obligar', 'su', 'reconocimiento', 'como', 'contraparte', 'dominante', 'que', 'nada', 'tiene', 'que', 'ver', 'con', 'legitimidad', 'mientras', 'más', 'mediática”', 'la', 'negociación', 'mejor', 'para', 'él', 'peor', 'para', 'la', 'negociación', 'real']"
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['tenemos', 'unos', 'minutos', 'para', 'preguntas', 'respuestas', 'comenzando', 'ahora', 'mismo']"
44,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['josegar', 'si', 'lees', 'mi', 'análisis', 'arranca', 'precisamente', 'por', 'entregar', 'un', 'conjunto', 'de', 'decisiones', 'humanitarias', 'que', 'no', 'se', 'negocian', 'cuyo', 'centro', 'son', 'las', 'necesidades', 'de', 'la', 'poblacion', 'por', 'lo', 'tanto', 'corrigen', 'precisamente', 'ese', 'problema']"
45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['oyds', 'no', 'ellos', 'quieren', 'una', 'liberación', 'de', 'todo', 'lo', 'cual', 'es', 'tan', 'imposible', 'como', 'que', 'ellos', 'mismos', 'entreguen', 'el', 'poder', 'pues', 'forma', 'parte', 'del', 'poder', 'de', 'negociación', 'de', 'su', 'adversario', 'me', 'refiero', 'elementos', 'humanitarios', 'que', 'son', 'vitales', 'para', 'la', 'población']"
46,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['hay', 'elementos', 'previos', 'que', 'deben', 'resolverse', 'de', 'inmediato', 'cómo', 'marco', 'la', 'negociacion', 'la', 'garantía', 'de', 'participación', 'política', 'sin', 'amenazas', 'la', 'apertura', 'la', 'ayuda', 'humanitaria', 'por', 'parte', 'del', 'gobierno', 'la', 'flexibilización', 'de', 'sanciones', 'internacionales', 'que', 'tengan', 'impacto', 'humanitario']"
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['martinezq', 'jajaja', 'por', 'fa', 'dime', 'donde', 'paso', 'buscarlos', 'que', 'me', 'hacen', 'burda', 'de', 'falta', 'avísales', 'ellos', 'para', 'que', 'se', 'enteren', 'jajaja', 'hay', 'tantos', 'gafos', 'que', 'hacen', 'olas']"
48,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"['es', 'obvio', 'que', 'la', 'fuerza', 'para', 'presionar', 'maduro', 'no', 'es', 'suficiente', 'para', 'conseguir', 'su', 'salida', 'la', 'pregunta', 'es', '¿y', 'qué', 'puede', 'conseguir', 'entonces', '¿vale', 'la', 'pena', 'intentarlo', '¿qué', 'define', 'el', 'éxito', 'el', 'fracaso', 'de', 'este', 'nuevo', 'intentó']"
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['jlmovil', 'realmente', 'eso', 'es', 'exactamente', 'lo', 'que', 'dice', 'este', 'artículo', 'que', 'no', 'pasará', 'así', 'que', 'asumo', 'que', 'estás', 'de', 'acuerdo', 'pero', 'no', 'lo', 'leíste']"
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['¿éxito', 'fracaso', 'de', 'las', 'negociaciones', 'todo', 'depende', 'de', 'las', 'expectativas']"
51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"['un', 'placer', 'acompañar', 'fedeagro', 'todo', 'el', 'sector', 'agrícola', 'hoy', 'en', 'su', 'convención', 'anual', 'el', 'sector', 'productivo', 'es', 'uno', 'de', 'los', 'héroes', 'más', 'importantes', 'del', 'país', 'haciendo', 'esfuerzos', 'para', 'mantener', 'producción', 'abastecimiento', 'pese', 'los', 'graves', 'bloqueadores', 'que', 'enfrenta', 'gracias', 'ustedes']"
52,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['es', 'cierto', 'que', 'confiar', 'en', 'acuerdos', 'de', 'largo', 'plazo', 'en', 'vzla', 'podría', 'parecer', 'ingenuo', 'pero', 'incluso', 'si', 'el', 'gob', 'planeara', 'irrespetar', 'luego', 'los', 'acuerdos', 'estos', 'tienen', 'impacto', 'fundamental', 'indispensable', 'servirán', 'para', 'unificar', 'el', 'objetivo', 'común', 'de', 'lucha', 'de', 'la', 'opo', 'solo', 'eso', 'vale', 'la', 'pena']"
53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['finalmente', 'hay', 'una', 'negociación', 'que', 'debe', 'separarse', 'del', 'resto', 'que', 'mira', 'la', 'solución', 'integral', 'incluye', 'condiciones', 'para', 'rescatar', 'democracia', 'derechos', 'políticos', 'hasta', 'llegar', 'una', 'presidencial', 'decente', 'eso', 'requerirá', 'más', 'tiempo', 'necesitará', 'de', 'los', 'anteriores', 'para', 'avanzar']"
54,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['en', 'el', 'segundo', 'grupo', 'está', 'la', 'negociación', 'rápida', 'esa', 'que', 'llega', 'acuerdos', 'sectoriales', 'parciales', 'económicos', 'políticos', 'liberación', 'de', 'presos', 'políticos', 'condiciones', 'electorales', 'para', 'eventos', 'inmediatos', 'incluyendo', 'regionales', 'flexibilización', 'de', 'algunas', 'sanciones']"
55,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['ninguno', 'de', 'estos', 'elementos', 'se', 'puede', 'colocar', 'como', 'condición', 'para', 'la', 'negociación', 'pues', 'es', 'equivalente', 'poner', 'la', 'calidad', 'de', 'vida', 'como', 'moneda', 'de', 'cambio']"
56,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['los', 'acuerdos', 'de', 'intercambio', 'de', 'petróleo', 'por', 'alimentos', 'también', 'son', 'una', 'medida', 'indispensable', 'para', 'atender', 'una', 'necesidad', 'humanitaria', 'es', 'vital', 'que', 'la', 'gente', 'coma', 'se', 'desplace', 'reciba', 'vacunas', 'tenga', 'servicios', 'sin', 'condicionarse', 'una', 'negociación', 'política', 'que', 'puede', 'durar', 'meses', 'más']"
57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['maduro', 'debe', 'levantar', 'inmediatamente', 'toda', 'barrera', 'la', 'entrada', 'de', 'ayuda', 'humanitaria', 'empezando', 'por', 'vacunas', 'la', 'opo', 'debe', 'solicitar', 'el', 'levantamiento', 'previo', 'la', 'prohibición', 'de', 'importación', 'de', 'diésel', 'pues', 'limita', 'transporte', 'producción', 'de', 'alimentos', 'medicinas', 'ayuda', 'humanitaria']"
58,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['la', 'oposición', 'usará', 'las', 'sanciones', 'como', 'parte', 'fundamental', 'de', 'su', 'poder', 'de', 'negociación', 'exigirá', 'quid', 'pro', 'quo', 'algo', 'cambio', 'si', 'los', 'acuerdos', 'son', 'parciales', 'también', 'lo', 'serán', 'las', 'cesiones', 'pero', 'hay', 'sanciones', 'que', 'han', 'causado', 'daño', 'la', 'gente', 'no', 'al', 'gobierno', 'esas', 'deben', 'liberarse', 'ya']"
59,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['eso', 'indica', 'que', 'el', 'primer', 'nivel', 'de', 'la', 'negociación', 'arranca', 'poniendo', 'sobre', 'la', 'mesa', 'la', 'garantía', 'refrendada', 'internacionalmente', 'de', 'que', 'nadie', 'que', 'participe', 'en', 'política', 'hoy', 'será', 'amenazado', 'perseguido', 'apresado', 'eso', 'no', 'se', 'negocia', 'se', 'obtiene', 'para', 'negociar']"
60,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['no', 'puedes', 'negociar', 'la', 'libertad', 'de', 'participar', 'política', 'hacer', 'oposición', 'eso', 'es', 'necesario', 'para', 'negociar', 'no', 'se', 'puede', 'negociar', 'la', 'liberación', 'de', 'sanciones', 'que', 'limiten', 'necesidades', 'básicas', 'alimentos', 'medicina', 'agua', 'electricidad', 'combustible', 'porque', 'no', 'se', 'negocia', 'con', 'la', 'vida']"
61,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['antes', 'de', 'empezar', 'las', 'partes', 'deben', 'poner', 'sobre', 'la', 'mesa', 'aquello', 'que', 'permita', 'un', 'ambiente', 'propicio', 'el', 'gob', 'dar', 'garantías', 'inmediatas', 'de', 'libertad', 'de', 'participación', 'política', 'la', 'oposición', 'aliados', 'resolver', 'temas', 'humanitarios', 'vacunación', 'alimentación', 'medicinas', 'combustible']"
62,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['la', 'opo', 'deberá', 'plantear', 'inteligentemente', 'esta', 'negociación', 'en', 'partes', '¿qué', 'se', 'necesita', 'previamente', 'para', 'comenzar', 'la', 'negociación', 'de', 'manera', 'estable', '¿qué', 'se', 'puede', 'acordar', 'corto', 'plazo', 'qué', 'intercambiar', 'por', 'ello', 'cuáles', 'son', 'los', 'acuerdos', 'integrales', 'de', 'la', 'largo', 'plazo']"
63,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['pero', '¿cuáles', 'son', 'los', 'retos', 'ahora', 'que', 'inicia', 'la', 'negociación', 'pues', 'como', 'siempre', 'enormes', 'difíciles', 'peligrosos', 'esto', 'apenas', 'comienza', 'contra', 'un', 'adversario', 'que', 'también', 'buscará', 'ganar', 'planteando', 'una', 'juego', 'suma', 'cero', 'que', 'intentará', 'que', 'el', 'otro', 'pierda', 'claro', 'que', 'se', 'puede', 'perder']"
64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['no', 'es', 'un', 'dilema', 'entre', 'negociar', 'no', 'sino', 'entre', 'replantear', 'la', 'lucha', 'en', 'un', 'horizonte', 'de', 'tiempo', 'acorde', 'con', 'tus', 'posibilidades', 'seguir', 'la', 'estrategia', 'basada', 'en', 'ilusiones', 'falsas', 'que', 'pulverizaron', 'las', 'esperanzas', 'de', 'cambio', 'al', 'entrar', 'este', 'proceso', 'abren', 'oportunidades', 'que', 'estaban', 'cerradas']"
65,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['queda', 'claro', 'que', 'el', 'éxito', 'fracaso', 'de', 'esta', 'negociación', 'para', 'la', 'oposición', 'no', 'es', 'terminar', 'con', 'maduro', 'su', 'gobierno', 'corto', 'plazo', 'que', 'sería', 'un', 'fracaso', 'pre', 'cantado', 'sino', 'lograr', 'acuerdos', 'sectoriales', 'parciales', 'que', 'mejoren', 'las', 'condiciones', 'de', 'la', 'gente', 'su', 'capacidad', 'de', 'lucha', 'futura']"
66,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['cuando', 'la', 'opo', 'acepta', 'entrar', 'la', 'negociación', 'sabiendo', 'que', 'no', 'conseguirá', 'la', 'salida', 'rápida', 'de', 'maduro', 'lo', 'que', 'busca', 'es', 'resolver', 'problemas', 'graves', 'de', 'la', 'gente', 'arista', 'humanitaria', 're', 'articularse', 'para', 'superar', 'la', 'irrelevancia', 'la', 'que', 'le', 'condena', 'la', 'abstención', 'ausencia', 'de', 'resultados']"
67,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['está', 'claro', 'para', 'todos', 'lo', 'reconozcan', 'no', 'que', 'maduro', 'no', 'va', 'negociar', 'su', 'permanencia', 'en', 'el', 'gob', 'la', 'oposición', 'no', 'tiene', 'la', 'fuerza', 'para', 'obligarlo', 'salir', 'esa', 'información', 'cambia', 'el', 'objetivo', 'sobre', 'el', 'que', 'se', 'medirá', 'el', 'éxito', 'el', 'fracaso', 'de', 'este', 'proceso']"
68,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['hay', 'condiciones', 'para', 'que', 'la', 'negociación', 'tenga', 'más', 'posibilidades', 'que', 'los', 'procesos', 'previos', 'aunque', 'sin', 'garantía', 'ambos', 'gob', 'opo', 'deben', 'estar', 'dispuestas', 'negociar', 'ocurrió', 'deben', 'reconocer', 'quién', 'es', 'su', 'contraparte', 'ocurrió', 'deben', 'calibrar', 'expectativas', 'tarea', 'pendiente']"
